Owner Name,Location,Item Code,Item Name,Stock,Unit,Receiving Date,Lot Number,Damage Flag
POST Sterirized,E14-28,POST-031,POST Sterirized 007,11462,Pallet,17/03/2027,1246028,Good
POST Sterirized,E14-29,POST-028,POST Sterirized 047,11463,Pallet,29/11/2026,1246029,Good
POST Sterirized,E14-30,POST-032,POST Sterirized 017,11464,Pallet,07/03/2027,1246030,Good
POST Sterirized,E14-31,POST-025,POST Sterirized 005,11465,Pallet,05/02/2027,1246031,Good
POST Sterirized,E14-32,POST-024,POST Sterirized 012,11466,Pallet,03/02/2027,1246032,Good
POST Sterirized,E14-33,POST-002,POST Sterirized 045,11467,Pallet,31/03/2027,1246033,Good
POST Sterirized,E14-34,POST-021,POST Sterirized 025,11468,Pallet,07/02/2027,1246034,Good
POST Sterirized,E15-1,POST-046,POST Sterirized 046,11469,Pallet,08/11/2026,1246035,Good
POST Sterirized,E15-2,POST-029,POST Sterirized 001,11470,Pallet,09/02/2027,1246036,Good
POST Sterirized,E15-3,POST-011,POST Sterirized 040,11471,Pallet,19/03/2027,1246037,Good
POST Sterirized,E15-4,POST-032,POST Sterirized 026,11472,Pallet,22/11/2026,1246038,Good
POST Sterirized,E15-5,POST-032,POST Sterirized 050,11473,Pallet,14/01/2027,1246039,Good
POST Sterirized,E15-6,POST-008,POST Sterirized 012,11474,Pallet,07/12/2026,1246040,Good
POST Sterirized,E15-7,POST-007,POST Sterirized 026,11475,Pallet,15/01/2027,1246041,Good
POST Sterirized,E15-8,POST-020,POST Sterirized 006,11476,Pallet,22/12/2026,1246042,Good
POST Sterirized,E15-9,POST-030,POST Sterirized 010,11477,Pallet,04/04/2027,1246043,Good
POST Sterirized,E15-10,POST-017,POST Sterirized 047,11478,Pallet,22/03/2027,1246044,Good
POST Sterirized,E15-11,POST-036,POST Sterirized 023,11479,Pallet,20/04/2027,1246045,Good
POST Sterirized,E15-12,POST-016,POST Sterirized 016,11480,Pallet,03/03/2027,1246046,Good
POST Sterirized,E15-13,POST-012,POST Sterirized 049,11481,Pallet,09/02/2027,1246047,Good
POST Sterirized,E15-14,POST-026,POST Sterirized 005,11482,Pallet,18/11/2026,1246048,Good
POST Sterirized,E15-15,POST-026,POST Sterirized 050,11483,Pallet,30/10/2026,1246049,Good
POST Sterirized,E15-16,POST-024,POST Sterirized 029,11484,Pallet,08/11/2026,1246050,Good
POST Sterirized,E15-17,POST-019,POST Sterirized 024,11485,Pallet,21/12/2026,1246051,Good
POST Sterirized,E15-18,POST-030,POST Sterirized 035,11486,Pallet,21/01/2027,1246052,Good
POST Sterirized,E15-19,POST-014,POST Sterirized 029,11487,Pallet,03/04/2027,1246053,Good
POST Sterirized,E15-20,POST-012,POST Sterirized 019,11488,Pallet,20/03/2027,1246054,Good
POST Sterirized,E15-21,POST-021,POST Sterirized 029,11489,Pallet,25/12/2026,1246055,Good
POST Sterirized,E15-22,POST-012,POST Sterirized 026,11490,Pallet,20/11/2026,1246056,Good
POST Sterirized,E15-23,POST-001,POST Sterirized 005,11491,Pallet,04/03/2027,1246057,Good
POST Sterirized,E15-24,POST-041,POST Sterirized 040,11492,Pallet,31/10/2026,1246058,Good
POST Sterirized,E15-25,POST-005,POST Sterirized 031,11493,Pallet,20/03/2027,1246059,Good
POST Sterirized,E15-26,POST-018,POST Sterirized 026,11494,Pallet,06/03/2027,1246060,Good
POST Sterirized,E15-27,POST-011,POST Sterirized 020,11495,Pallet,02/02/2027,1246061,Good
POST Sterirized,E15-28,POST-043,POST Sterirized 046,11496,Pallet,10/01/2027,1246062,Good
POST Sterirized,E15-29,POST-016,POST Sterirized 006,11497,Pallet,05/04/2027,1246063,Good
POST Sterirized,E15-30,POST-045,POST Sterirized 005,11498,Pallet,24/02/2027,1246064,Good
POST Sterirized,E15-31,POST-026,POST Sterirized 016,11499,Pallet,11/01/2027,1246065,Good
POST Sterirized,E15-32,POST-032,POST Sterirized 034,11500,Pallet,21/01/2027,1246066,Good
POST Sterirized,E15-33,POST-008,POST Sterirized 031,11501,Pallet,31/01/2027,1246067,Good
POST Sterirized,E15-34,POST-037,POST Sterirized 025,11502,Pallet,21/04/2027,1246068,Good
POST Sterirized,E16-1,POST-049,POST Sterirized 014,11503,Pallet,19/12/2026,1246069,Good
POST Sterirized,E16-2,POST-006,POST Sterirized 026,11504,Pallet,24/03/2027,1246070,Good
POST Sterirized,E16-3,POST-015,POST Sterirized 003,11505,Pallet,09/11/2026,1246071,Good
POST Sterirized,E16-4,POST-024,POST Sterirized 007,11506,Pallet,04/01/2027,1246072,Good
POST Sterirized,E16-5,POST-047,POST Sterirized 015,11507,Pallet,13/04/2027,1246073,Good
POST Sterirized,E16-6,POST-026,POST Sterirized 003,11508,Pallet,06/03/2027,1246074,Good
POST Sterirized,E16-7,POST-048,POST Sterirized 019,11509,Pallet,16/01/2027,1246075,Good
POST Sterirized,E16-8,POST-010,POST Sterirized 037,11510,Pallet,26/03/2027,1246076,Good
POST Sterirized,E16-9,POST-024,POST Sterirized 023,11511,Pallet,13/04/2027,1246077,Good
POST Sterirized,E16-10,POST-006,POST Sterirized 039,11512,Pallet,11/04/2027,1246078,Good
POST Sterirized,E16-11,POST-031,POST Sterirized 044,11513,Pallet,13/03/2027,1246079,Good
POST Sterirized,E16-12,POST-042,POST Sterirized 011,11514,Pallet,06/02/2027,1246080,Good
POST Sterirized,E16-13,POST-037,POST Sterirized 030,11515,Pallet,21/12/2026,1246081,Good
POST Sterirized,E16-14,POST-049,POST Sterirized 038,11516,Pallet,27/11/2026,1246082,Good
POST Sterirized,E16-15,POST-043,POST Sterirized 048,11517,Pallet,12/04/2027,1246083,Good
POST Sterirized,E16-16,POST-036,POST Sterirized 046,11518,Pallet,07/03/2027,1246084,Good
POST Sterirized,E16-17,POST-028,POST Sterirized 020,11519,Pallet,16/02/2027,1246085,Good
POST Sterirized,E16-18,POST-030,POST Sterirized 045,11520,Pallet,22/02/2027,1246086,Good
POST Sterirized,E16-19,POST-014,POST Sterirized 046,11521,Pallet,26/03/2027,1246087,Good
POST Sterirized,E16-20,POST-046,POST Sterirized 045,11522,Pallet,23/02/2027,1246088,Good
POST Sterirized,E16-21,POST-040,POST Sterirized 034,11523,Pallet,09/03/2027,1246089,Good
POST Sterirized,E16-22,POST-048,POST Sterirized 025,11524,Pallet,29/01/2027,1246090,Good
POST Sterirized,E16-23,POST-012,POST Sterirized 047,11525,Pallet,29/11/2026,1246091,Good
POST Sterirized,E16-24,POST-048,POST Sterirized 039,11526,Pallet,20/03/2027,1246092,Good
POST Sterirized,E16-25,POST-032,POST Sterirized 006,11527,Pallet,15/03/2027,1246093,Good
POST Sterirized,E16-26,POST-042,POST Sterirized 039,11528,Pallet,28/10/2026,1246094,Good
POST Sterirized,E16-27,POST-024,POST Sterirized 018,11529,Pallet,24/03/2027,1246095,Good
POST Sterirized,E16-28,POST-041,POST Sterirized 003,11530,Pallet,08/11/2026,1246096,Good
POST Sterirized,E16-29,POST-049,POST Sterirized 021,11531,Pallet,02/11/2026,1246097,Good
POST Sterirized,E16-30,POST-048,POST Sterirized 024,11532,Pallet,21/11/2026,1246098,Good
POST Sterirized,E16-31,POST-027,POST Sterirized 044,11533,Pallet,15/11/2026,1246099,Good
POST Sterirized,E16-32,POST-009,POST Sterirized 045,11534,Pallet,18/01/2027,1246100,Good
POST Sterirized,E16-33,POST-028,POST Sterirized 034,11535,Pallet,09/12/2026,1246101,Good
POST Sterirized,E16-34,POST-049,POST Sterirized 050,11536,Pallet,11/04/2027,1246102,Good
POST Sterirized,E17-1,POST-003,POST Sterirized 040,11537,Pallet,01/02/2027,1246103,Good
POST Sterirized,E17-2,POST-028,POST Sterirized 004,11538,Pallet,30/12/2026,1246104,Good
POST Sterirized,E17-3,POST-010,POST Sterirized 035,11539,Pallet,29/01/2027,1246105,Good
POST Sterirized,E17-4,POST-006,POST Sterirized 012,11540,Pallet,24/11/2026,1246106,Good
POST Sterirized,E17-5,POST-042,POST Sterirized 038,11541,Pallet,22/11/2026,1246107,Good
POST Sterirized,E17-6,POST-025,POST Sterirized 030,11542,Pallet,13/12/2026,1246108,Good
POST Sterirized,E17-7,POST-047,POST Sterirized 032,11543,Pallet,21/03/2027,1246109,Good
POST Sterirized,E17-8,POST-004,POST Sterirized 022,11544,Pallet,10/12/2026,1246110,Good
POST Sterirized,E17-9,POST-037,POST Sterirized 040,11545,Pallet,12/02/2027,1246111,Good
POST Sterirized,E17-10,POST-013,POST Sterirized 021,11546,Pallet,23/03/2027,1246112,Good
POST Sterirized,E17-11,POST-005,POST Sterirized 039,11547,Pallet,29/01/2027,1246113,Good
POST Sterirized,E17-12,POST-023,POST Sterirized 029,11548,Pallet,19/12/2026,1246114,Good
POST Sterirized,E17-13,POST-015,POST Sterirized 034,11549,Pallet,04/11/2026,1246115,Good
POST Sterirized,E17-14,POST-014,POST Sterirized 044,11550,Pallet,28/02/2027,1246116,Good
POST Sterirized,E17-15,POST-041,POST Sterirized 013,11551,Pallet,23/03/2027,1246117,Good
POST Sterirized,E17-16,POST-018,POST Sterirized 019,11552,Pallet,16/03/2027,1246118,Good
POST Sterirized,E17-17,POST-035,POST Sterirized 002,11553,Pallet,18/12/2026,1246119,Good
POST Sterirized,E17-18,POST-034,POST Sterirized 044,11554,Pallet,28/03/2027,1246120,Good
POST Sterirized,E17-19,POST-013,POST Sterirized 036,11555,Pallet,28/10/2026,1246121,Good
POST Sterirized,E17-20,POST-024,POST Sterirized 032,11556,Pallet,21/11/2026,1246122,Good
POST Sterirized,E17-21,POST-031,POST Sterirized 004,11557,Pallet,22/03/2027,1246123,Good
POST Sterirized,E17-22,POST-039,POST Sterirized 015,11558,Pallet,14/04/2027,1246124,Good
POST Sterirized,E17-23,POST-035,POST Sterirized 024,11559,Pallet,15/11/2026,1246125,Good
POST Sterirized,E17-24,POST-046,POST Sterirized 037,11560,Pallet,09/11/2026,1246126,Good
POST Sterirized,E17-25,POST-050,POST Sterirized 036,11561,Pallet,04/03/2027,1246127,Good
POST Sterirized,E17-26,POST-023,POST Sterirized 020,11562,Pallet,20/12/2026,1246128,Good
POST Sterirized,E17-27,POST-043,POST Sterirized 005,11563,Pallet,28/10/2026,1246129,Good
POST Sterirized,E17-28,POST-035,POST Sterirized 025,11564,Pallet,23/02/2027,1246130,Good
POST Sterirized,E17-29,POST-010,POST Sterirized 038,11565,Pallet,13/11/2026,1246131,Good
POST Sterirized,E17-30,POST-040,POST Sterirized 043,11566,Pallet,17/11/2026,1246132,Good
POST Sterirized,E17-31,POST-018,POST Sterirized 041,11567,Pallet,03/01/2027,1246133,Good
POST Sterirized,E17-32,POST-002,POST Sterirized 006,11568,Pallet,28/02/2027,1246134,Good
POST Sterirized,E17-33,POST-031,POST Sterirized 013,11569,Pallet,12/12/2026,1246135,Good
POST Sterirized,E17-34,POST-013,POST Sterirized 025,11570,Pallet,16/03/2027,1246136,Good
POST Sterirized,E18-1,POST-037,POST Sterirized 037,11571,Pallet,24/03/2027,1246137,Good
POST Sterirized,E18-2,POST-049,POST Sterirized 010,11572,Pallet,18/12/2026,1246138,Good
POST Sterirized,E18-3,POST-043,POST Sterirized 010,11573,Pallet,08/12/2026,1246139,Good
POST Sterirized,E18-4,POST-009,POST Sterirized 010,11574,Pallet,18/11/2026,1246140,Good
POST Sterirized,E18-5,POST-020,POST Sterirized 007,11575,Pallet,04/01/2027,1246141,Good
POST Sterirized,E18-6,POST-043,POST Sterirized 050,11576,Pallet,04/12/2026,1246142,Good
POST Sterirized,E18-7,POST-046,POST Sterirized 010,11577,Pallet,03/04/2027,1246143,Good
POST Sterirized,E18-8,POST-014,POST Sterirized 023,11578,Pallet,08/01/2027,1246144,Good
POST Sterirized,E18-9,POST-046,POST Sterirized 040,11579,Pallet,26/01/2027,1246145,Good
POST Sterirized,E18-10,POST-046,POST Sterirized 028,11580,Pallet,01/01/2027,1246146,Good
POST Sterirized,E18-11,POST-031,POST Sterirized 036,11581,Pallet,12/04/2027,1246147,Good
POST Sterirized,E18-12,POST-009,POST Sterirized 040,11582,Pallet,19/04/2027,1246148,Good
POST Sterirized,E18-13,POST-021,POST Sterirized 001,11583,Pallet,19/02/2027,1246149,Good
POST Sterirized,E18-14,POST-005,POST Sterirized 011,11584,Pallet,20/03/2027,1246150,Good
POST Sterirized,E18-15,POST-005,POST Sterirized 009,11585,Pallet,31/10/2026,1246151,Good
POST Sterirized,E18-16,POST-037,POST Sterirized 027,11586,Pallet,19/01/2027,1246152,Good
POST Sterirized,E18-17,POST-016,POST Sterirized 008,11587,Pallet,30/11/2026,1246153,Good
POST Sterirized,E18-18,POST-003,POST Sterirized 007,11588,Pallet,01/02/2027,1246154,Good
POST Sterirized,E18-19,POST-028,POST Sterirized 016,11589,Pallet,19/11/2026,1246155,Good
POST Sterirized,E18-20,POST-040,POST Sterirized 008,11590,Pallet,04/03/2027,1246156,Good
POST Sterirized,E18-21,POST-001,POST Sterirized 009,11591,Pallet,16/02/2027,1246157,Good
POST Sterirized,E18-22,POST-024,POST Sterirized 045,11592,Pallet,13/02/2027,1246158,Good
POST Sterirized,E18-23,POST-039,POST Sterirized 002,11593,Pallet,23/02/2027,1246159,Good
POST Sterirized,E18-24,POST-020,POST Sterirized 046,11594,Pallet,11/03/2027,1246160,Good
POST Sterirized,E18-25,POST-008,POST Sterirized 005,11595,Pallet,02/02/2027,1246161,Good
POST Sterirized,E18-26,POST-001,POST Sterirized 021,11596,Pallet,28/10/2026,1246162,Good
POST Sterirized,E18-27,POST-020,POST Sterirized 010,11597,Pallet,24/04/2027,1246163,Good
POST Sterirized,E18-28,POST-012,POST Sterirized 021,11598,Pallet,28/11/2026,1246164,Good
POST Sterirized,E18-29,POST-013,POST Sterirized 031,11599,Pallet,09/11/2026,1246165,Good
POST Sterirized,E18-30,POST-047,POST Sterirized 027,11600,Pallet,16/11/2026,1246166,Good
POST Sterirized,E18-31,POST-009,POST Sterirized 044,11601,Pallet,28/11/2026,1246167,Good
POST Sterirized,E18-32,POST-040,POST Sterirized 020,11602,Pallet,07/01/2027,1246168,Good
POST Sterirized,E18-33,POST-037,POST Sterirized 047,11603,Pallet,21/02/2027,1246169,Good
POST Sterirized,E18-34,POST-042,POST Sterirized 002,11604,Pallet,04/11/2026,1246170,Good
POST Sterirized,E19-1,POST-041,POST Sterirized 035,11605,Pallet,21/12/2026,1246171,Good
POST Sterirized,E19-2,POST-026,POST Sterirized 047,11606,Pallet,17/11/2026,1246172,Good
POST Sterirized,E19-3,POST-043,POST Sterirized 047,11607,Pallet,31/03/2027,1246173,Good
POST Sterirized,E19-4,POST-006,POST Sterirized 002,11608,Pallet,19/03/2027,1246174,Good
POST Sterirized,E19-5,POST-018,POST Sterirized 004,11609,Pallet,28/11/2026,1246175,Good
POST Sterirized,E19-6,POST-031,POST Sterirized 039,11610,Pallet,15/04/2027,1246176,Good
POST Sterirized,E19-7,POST-048,POST Sterirized 002,11611,Pallet,28/12/2026,1246177,Good
POST Sterirized,E19-8,POST-019,POST Sterirized 025,11612,Pallet,11/04/2027,1246178,Good
POST Sterirized,E19-9,POST-014,POST Sterirized 040,11613,Pallet,19/03/2027,1246179,Good
POST Sterirized,E19-10,POST-047,POST Sterirized 011,11614,Pallet,15/04/2027,1246180,Good
POST Sterirized,E19-11,POST-020,POST Sterirized 030,11615,Pallet,16/11/2026,1246181,Good
POST Sterirized,E19-12,POST-005,POST Sterirized 050,11616,Pallet,20/01/2027,1246182,Good
POST Sterirized,E19-13,POST-009,POST Sterirized 014,11617,Pallet,12/01/2027,1246183,Good
POST Sterirized,E19-14,POST-033,POST Sterirized 050,11618,Pallet,12/12/2026,1246184,Good
POST Sterirized,E19-15,POST-017,POST Sterirized 011,11619,Pallet,15/02/2027,1246185,Good
POST Sterirized,E19-16,POST-005,POST Sterirized 032,11620,Pallet,29/12/2026,1246186,Good
POST Sterirized,E19-17,POST-031,POST Sterirized 008,11621,Pallet,17/02/2027,1246187,Good
POST Sterirized,E19-18,POST-039,POST Sterirized 041,11622,Pallet,22/12/2026,1246188,Good
POST Sterirized,E19-19,POST-020,POST Sterirized 040,11623,Pallet,12/12/2026,1246189,Good
POST Sterirized,E19-20,POST-024,POST Sterirized 037,11624,Pallet,25/11/2026,1246190,Good
POST Sterirized,E19-21,POST-003,POST Sterirized 011,11625,Pallet,06/01/2027,1246191,Good
POST Sterirized,E19-22,POST-045,POST Sterirized 002,11626,Pallet,26/02/2027,1246192,Good
POST Sterirized,E19-23,POST-005,POST Sterirized 042,11627,Pallet,05/03/2027,1246193,Good
POST Sterirized,E19-24,POST-015,POST Sterirized 001,11628,Pallet,09/11/2026,1246194,Good
POST Sterirized,E19-25,POST-016,POST Sterirized 012,11629,Pallet,05/11/2026,1246195,Good
POST Sterirized,E19-26,POST-018,POST Sterirized 013,11630,Pallet,25/12/2026,1246196,Good
POST Sterirized,E19-27,POST-017,POST Sterirized 041,11631,Pallet,28/10/2026,1246197,Good
POST Sterirized,E19-28,POST-027,POST Sterirized 013,11632,Pallet,28/11/2026,1246198,Good
POST Sterirized,E19-29,POST-036,POST Sterirized 035,11633,Pallet,23/03/2027,1246199,Good
POST Sterirized,E19-30,POST-038,POST Sterirized 013,11634,Pallet,27/03/2027,1246200,Good
POST Sterirized,E19-31,POST-031,POST Sterirized 028,11635,Pallet,17/01/2027,1246201,Good
POST Sterirized,E19-32,POST-030,POST Sterirized 026,11636,Pallet,21/01/2027,1246202,Good
POST Sterirized,E19-33,POST-028,POST Sterirized 029,11637,Pallet,03/12/2026,1246203,Good
POST Sterirized,E19-34,POST-027,POST Sterirized 047,11638,Pallet,03/12/2026,1246204,Good
POST Sterirized,E20-1,POST-019,POST Sterirized 014,11639,Pallet,13/04/2027,1246205,Good
POST Sterirized,E20-2,POST-024,POST Sterirized 023,11640,Pallet,10/04/2027,1246206,Good
POST Sterirized,E20-3,POST-044,POST Sterirized 011,11641,Pallet,06/02/2027,1246207,Good
POST Sterirized,E20-4,POST-012,POST Sterirized 017,11642,Pallet,28/03/2027,1246208,Good
POST Sterirized,E20-5,POST-005,POST Sterirized 049,11643,Pallet,21/12/2026,1246209,Good
POST Sterirized,E20-6,POST-014,POST Sterirized 032,11644,Pallet,08/02/2027,1246210,Good
POST Sterirized,E20-7,POST-002,POST Sterirized 019,11645,Pallet,17/02/2027,1246211,Good
POST Sterirized,E20-8,POST-047,POST Sterirized 042,11646,Pallet,28/03/2027,1246212,Good
POST Sterirized,E20-9,POST-003,POST Sterirized 032,11647,Pallet,30/12/2026,1246213,Good
POST Sterirized,E20-10,POST-032,POST Sterirized 037,11648,Pallet,02/11/2026,1246214,Good
POST Sterirized,E20-11,POST-049,POST Sterirized 031,11649,Pallet,29/10/2026,1246215,Good
POST Sterirized,E20-12,POST-050,POST Sterirized 047,11650,Pallet,28/10/2026,1246216,Good
POST Sterirized,E20-13,POST-025,POST Sterirized 043,11651,Pallet,22/01/2027,1246217,Good
POST Sterirized,E20-14,POST-001,POST Sterirized 046,11652,Pallet,01/01/2027,1246218,Good
POST Sterirized,E20-15,POST-043,POST Sterirized 016,11653,Pallet,13/01/2027,1246219,Good
POST Sterirized,E20-16,POST-033,POST Sterirized 041,11654,Pallet,25/11/2026,1246220,Good
POST Sterirized,E20-17,POST-014,POST Sterirized 009,11655,Pallet,05/04/2027,1246221,Good
POST Sterirized,E20-18,POST-038,POST Sterirized 024,11656,Pallet,03/12/2026,1246222,Good
POST Sterirized,E20-19,POST-005,POST Sterirized 038,11657,Pallet,28/10/2026,1246223,Good
POST Sterirized,E20-20,POST-002,POST Sterirized 003,11658,Pallet,04/04/2027,1246224,Good
POST Sterirized,E20-21,POST-040,POST Sterirized 022,11659,Pallet,01/01/2027,1246225,Good
POST Sterirized,E20-22,POST-044,POST Sterirized 042,11660,Pallet,12/01/2027,1246226,Good
POST Sterirized,E20-23,POST-026,POST Sterirized 016,11661,Pallet,16/01/2027,1246227,Good
POST Sterirized,E20-24,POST-025,POST Sterirized 030,11662,Pallet,19/11/2026,1246228,Good
POST Sterirized,E20-25,POST-046,POST Sterirized 044,11663,Pallet,11/02/2027,1246229,Good
POST Sterirized,E20-26,POST-043,POST Sterirized 009,11664,Pallet,01/01/2027,1246230,Good
POST Sterirized,E20-27,POST-028,POST Sterirized 049,11665,Pallet,03/11/2026,1246231,Good
POST Sterirized,E20-28,POST-007,POST Sterirized 016,11666,Pallet,19/02/2027,1246232,Good
POST Sterirized,E20-29,POST-049,POST Sterirized 048,11667,Pallet,27/03/2027,1246233,Good
POST Sterirized,E20-30,POST-002,POST Sterirized 044,11668,Pallet,13/04/2027,1246234,Good
POST Sterirized,E20-31,POST-040,POST Sterirized 020,11669,Pallet,21/12/2026,1246235,Good
POST Sterirized,E20-32,POST-027,POST Sterirized 027,11670,Pallet,19/11/2026,1246236,Good
POST Sterirized,E20-33,POST-035,POST Sterirized 048,11671,Pallet,19/04/2027,1246237,Good
POST Sterirized,E20-34,POST-048,POST Sterirized 001,11672,Pallet,21/04/2027,1246238,Good
POST Sterirized,E21-1,POST-015,POST Sterirized 026,11673,Pallet,19/02/2027,1246239,Good
POST Sterirized,E21-2,POST-024,POST Sterirized 009,11674,Pallet,07/03/2027,1246240,Good
POST Sterirized,E21-3,POST-046,POST Sterirized 024,11675,Pallet,13/01/2027,1246241,Good
POST Sterirized,E21-4,POST-002,POST Sterirized 018,11676,Pallet,02/02/2027,1246242,Good
POST Sterirized,E21-5,POST-030,POST Sterirized 046,11677,Pallet,03/12/2026,1246243,Good
POST Sterirized,E21-6,POST-028,POST Sterirized 028,11678,Pallet,16/01/2027,1246244,Good
POST Sterirized,E21-7,POST-048,POST Sterirized 032,11679,Pallet,02/12/2026,1246245,Good
POST Sterirized,E21-8,POST-004,POST Sterirized 006,11680,Pallet,19/12/2026,1246246,Good
POST Sterirized,E21-9,POST-043,POST Sterirized 024,11681,Pallet,05/04/2027,1246247,Good
POST Sterirized,E21-10,POST-030,POST Sterirized 021,11682,Pallet,18/01/2027,1246248,Good
POST Sterirized,E21-11,POST-019,POST Sterirized 009,11683,Pallet,11/11/2026,1246249,Good
POST Sterirized,E21-12,POST-025,POST Sterirized 026,11684,Pallet,06/01/2027,1246250,Good
POST Sterirized,E21-13,POST-017,POST Sterirized 022,11685,Pallet,10/02/2027,1246251,Good
